GeneID,bsf,pcf
Tb927.11.13080,6.33,6.27
Tb927.6.2210,6.57,6.03
Tb927.10.14610,6.48,6.12
Tb927.9.6060,6.45,6.15
Tb11.v5.0486,6.37,6.23
Tb927.10.1210,6.37,6.23
Tb927.7.990,6.07,6.53
Tb11.v5.0502,6.59,6.02
Tb927.10.3920,6.59,6.02
Tb927.9.11850,6.42,6.19
Tb927.8.2450,6.35,6.26
Tb927.4.3680,6.22,6.39
Tb927.11.9450,6.35,6.27
Tb927.6.2780,6.1,6.52
Tb927.8.5510,6.91,5.71
Tb927.7.1060,6.67,5.95
Tb927.10.6440,6.61,6.01
Tb927.2.2860,6.59,6.03
Tb927.11.3880,6.58,6.04
Tb11.v5.0271,6.54,6.08
Tb927.10.6350,6.54,6.08
Tb927.11.9670,6.48,6.14
Tb927.11.15960,6.25,6.37
Tb927.8.1950,6.25,6.37
Tb927.11.14230,6.23,6.39
Tb927.3.3140,6.17,6.45
Tb927.6.3920,6.81,5.82
Tb927.5.2720,6.53,6.1
Tb11.v5.0697,6.5,6.13
Tb927.3.2090,6.5,6.13
Tb927.10.6550,6.36,6.27
Tb927.9.8180,6.34,6.29
Tb927.11.840,6.04,6.59
Tb927.11.840,6.04,6.59
Tb927.9.13030,6.48,6.15
Tb927.4.660,6.71,5.93
Tb927.9.11140,6.6,6.04
Tb927.3.1740,6.45,6.19
Tb927.1.4180,6.43,6.21
Tb927.2.470,6.41,6.23
Tb927.5.2770,6.39,6.25
Tb927.11.10110,6.31,6.33
Tb927.11.9960,6.43,6.22
Tb927.10.15520,6.34,6.31
Tb927.10.9260,6.18,6.47
Tb927.3.5250,6.41,6.24
Tb927.7.5930,5.87,6.78
Tb927.6.4260,6.71,5.95
Tb927.7.820,6.52,6.14
Tb927.9.3760,6.49,6.17
Tb927.10.7440,6.4,6.26
Tb927.3.4920,6.28,6.38
Tb927.11.1670,6.2,6.46
Tb927.11.7050,6.79,5.88
Tb927.11.14290,6.75,5.92
Tb927.10.11590,6.74,5.93
Tb927.10.14470,6.7,5.97
Tb927.9.15050,6.63,6.04
Tb927.3.720,6.63,6.04
Tb927.9.12070,6.63,6.04
Tb927.11.2730,6.5,6.17
Tb927.10.10080,6.5,6.17
Tb927.9.9080,6.14,6.53
Tb927.8.750,6.05,6.62
Tb927.10.7060,6.67,6.01
Tb927.11.12540,6.53,6.15
Tb927.8.3970,6.39,6.29
Tb927.10.5010,6.35,6.33
Tb927.8.1420,6.14,6.54
Tb927.5.1250,6.12,6.56
Tb927.7.2160,6.01,6.67
Tb927.2.4810,6.56,6.13
Tb11.v5.0608,6.51,6.18
Tb11.v5.0609,6.51,6.18
Tb927.10.2780,6.51,6.18
Tb927.11.9880,6.42,6.27
Tb927.11.7702,6.35,6.34
Tb927.4.3430,6.18,6.51
Tb927.4.690,5.67,7.02
Tb927.4.3620,7.04,5.65
Tb927.9.3820,6.91,5.78
Tb927.6.1320,6.9,5.79
Tb927.6.1340,6.9,5.79
Tb927.6.1360,6.9,5.79
Tb927.6.1380,6.9,5.79
Tb927.6.1400,6.9,5.79
Tb927.11.2520,6.69,6
Tb927.10.8790,6.28,6.41
Tb927.4.5160,6.21,6.48
Tb927.9.5220,6.92,5.78
Tb927.6.4630,6.64,6.06
Tb927.10.13320,6.6,6.1
Tb927.11.10260,6.54,6.16
Tb927.10.14730,6.41,6.29
Tb927.3.830,6.36,6.34
Tb927.4.1710,6.33,6.37
Tb927.8.910,6.3,6.4
Tb927.11.14970,6.2,6.5
Tb927.11.190,6.12,6.58
Tb11.v5.0500,5.89,6.81
Tb927.10.660,5.89,6.81
Tb927.11.4570,6.79,5.92
Tb927.11.10010,6.6,6.11
Tb927.9.6450,6.52,6.19
Tb927.7.1260,6.5,6.21
Tb927.7.1280,6.5,6.21
Tb927.11.3160,6.45,6.26
Tb927.9.6310,6.14,6.57
Tb927.3.3630,5.82,6.89
Tb927.11.2430,6.88,5.84
Tb927.6.4970,6.64,6.08
Tb927.9.5520,6.46,6.26
Tb927.7.3290,6.45,6.27
Tb927.7.6820,6.39,6.33
Tb927.9.9710,6.33,6.39
Tb927.10.5430,6.31,6.41
Tb927.10.9870,6.94,5.78
Tb927.11.530,6.69,6.03
Tb927.1.2120,6.48,6.24
Tb927.11.4810,6.44,6.28
Tb927.3.4410,6.24,6.48
Tb927.3.1085,5.86,6.86
Tb927.8.4220,7.09,5.64
Tb927.11.10800,6.78,5.95
Tb927.10.8240,6.67,6.06
Tb927.4.3130,6.55,6.18
Tb927.11.4950,6.45,6.28
Tb927.11.11620,6.44,6.29
Tb927.7.3170,6.43,6.3
Tb927.3.2110,6.4,6.33
Tb927.8.1980,6.39,6.34
Tb927.6.1550,6.12,6.61
Tb927.4.4350,6.04,6.69
Tb927.4.2700,6.6,6.14
Tb927.10.9400,6.56,6.18
Tb927.4.2540,7,5.74
Tb927.8.1210,6.67,6.07
Tb927.11.2950,6.5,6.24
Tb11.02.5400,5.51,7.23
Tb11.02.5400b,5.51,7.23
Tb927.9.12900,6.51,6.24
Tb927.4.3850,6.51,6.24
Tb927.10.11800,6.45,6.3
Tb927.10.15580,6.18,6.57
Tb927.2.1180,6.17,6.58
Tb927.9.10580,6.05,6.7
Tb927.11.8790,6.54,6.22
Tb927.11.370,6.51,6.25
Tb927.11.2370,6.51,6.25
Tb927.5.590,6.39,6.37
Tb927.9.12830,6.53,6.23
Tb927.9.12890,6.44,6.32
Tb927.10.5870,6.36,6.4
Tb927.10.5760,5.57,7.19
Tb927.7.4170,6.96,5.81
Tb927.4.560,6.86,5.91
Tb927.11.16740,6.83,5.94
Tb927.10.15440,6.66,6.11
Tb927.11.5030,6.63,6.14
Tb927.8.6230,6.5,6.27
Tb927.1.1400,6.48,6.29
Tb927.5.4410,6.12,6.65
Tb05.5K5.60,6.12,6.65
Tb927.7.3360,6.04,6.73
Tb927.10.2380,6.77,6.01
Tb927.11.8890,6.68,6.1
Tb927.4.4490,6.47,6.31
Tb927.11.6360,6.39,6.39
Tb927.7.2390,6.31,6.47
Tb927.7.2260,6.83,5.95
Tb927.10.8710,6.73,6.05
Tb927.7.3590,6.44,6.34
Tb927.3.1720,5.96,6.82
Tb927.6.2250,6.94,5.85
Tb927.10.7110,6.87,5.92
Tb927.11.13920,6.78,6.01
Tb927.10.8170,6.72,6.07
Tb11.v5.0626,6.67,6.12
Tb927.10.14800,6.67,6.12
Tb927.11.4550,6.61,6.18
Tb927.11.2270,6.59,6.2
Tb927.3.1300,6.52,6.27
Tb927.2.3080,6.37,6.42
Tb927.9.6460,6.17,6.62
Tb927.9.15000,6.88,5.92
Tb927.11.6710,6.54,6.26
Tb927.3.1280,6.54,6.26
Tb927.10.12390,6.42,6.38
Tb927.9.8160,6.17,6.63
Tb927.3.2440,6.67,6.14
Tb927.2.4060,6.5,6.31
Tb927.7.5560,6.43,6.38
Tb927.9.12390,6.21,6.6
Tb927.9.15260,6.1,6.71
Tb927.11.13660,6.09,6.72
Tb927.5.3170,6.83,5.98
Tb927.5.1270,6.61,6.2
Tb927.5.2380,6.58,6.23
Tb927.10.15750,6.57,6.24
Tb927.11.2840,6.49,6.32
Tb927.10.5540,6.16,6.65
Tb11.v5.0904,6.12,6.69
Tb927.9.3590,6.12,6.69
Tb927.11.15870,7.06,5.76
Tb927.10.11080,6.87,5.95
Tb927.3.5320,6.73,6.09
Tb927.6.3890,6.65,6.17
Tb927.11.3360,6.64,6.18
Tb927.8.1710,6.6,6.22
Tb927.7.6340,6.58,6.24
Tb927.8.1540,6.45,6.37
Tb927.8.870,6.14,6.68
Tb927.2.4700,5.93,6.89
Tb927.9.5890,6.77,6.06
Tb927.7.2070,6.66,6.17
Tb927.3.910,6.58,6.25
Tb927.10.8830,6.37,6.46
Tb927.11.7600,6.23,6.6
Tb927.9.10200,6.89,5.95
Tb927.3.3830,6.88,5.96
Tb927.11.5040,6.78,6.06
Tb927.3.5470,6.78,6.06
Tb927.10.260,6.62,6.22
Tb927.7.2670,6.05,6.79
Tb927.8.2160,5.99,6.85
Tb927.10.3040,5.98,6.86
Tb927.8.4780,6.77,6.08
Tb927.5.4350,6.72,6.13
Tb05.5K5.10,6.72,6.13
Tb927.6.4610,6.67,6.18
Tb11.v5.0530,6.6,6.25
Tb927.9.3630,6.6,6.25
Tb11.v5.0998,6.74,6.11
Tb927.10.15270,6.74,6.11
Tb11.1240,6.74,6.11
Tb927.11.8230,6.69,6.16
Tb927.11.7940,6.48,6.37
Tb927.8.5070,6.12,6.73
Tb927.3.2890,7.12,5.74
Tb927.5.2090,6.83,6.03
Tb927.11.5290,6.66,6.2
Tb927.8.1860,6.49,6.37
Tb927.3.3670,6.47,6.39
Tb927.11.540,6.34,6.52
Tb927.11.540,6.34,6.52
Tb11.v5.0819,6.05,6.81
Tb927.9.15470,6.05,6.81
Tb927.11.3980,5.07,7.79
Tb927.3.3540,6.75,6.12
Tb927.1.2210,6.72,6.15
Tb927.10.12660,6.59,6.28
Tb927.1.1220,6.54,6.33
Tb927.11.1700,6.51,6.36
Tb927.9.2580,6.41,6.46
Tb927.7.5900,6.3,6.57
Tb927.7.5910,6.3,6.57
Tb927.10.12000,6.04,6.83
Tb927.10.920,6.01,6.86
Tb11.v5.0178,5.53,7.34
Tb927.7.4970,5.53,7.34
Tb927.7.5840,6.85,6.03
Tb927.7.3330,6.61,6.27
Tb927.11.11290,6.59,6.29
Tb927.11.6010,6.56,6.32
Tb927.11.8050,6.55,6.33
Tb927.10.4850,6.51,6.37
Tb927.7.6290,6.5,6.38
Tb927.3.1600,6.47,6.41
Tb927.3.4250,6.47,6.41
Tb927.11.6790,6.37,6.51
Tb927.11.8140,6.69,6.19
Tb11.v5.0171,6.4,6.48
Tb927.7.4900,6.4,6.48
Tb927.10.13860,6.89,6
Tb11.v5.0480,6.85,6.04
Tb927.10.15370,6.85,6.04
Tb927.9.8520,6.48,6.41
Tb927.3.740,6.77,6.13
Tb927.10.9910,6.64,6.26
Tb927.4.4310,6.6,6.3
Tb927.3.4970,6.43,6.47
Tb927.4.890,5.88,7.02
Tb927.9.4390,6.66,6.24
Tb927.7.2790,6.62,6.28
Tb927.11.6330,7.27,5.64
Tb927.5.3030,6.68,6.23
Tb927.6.2690,6.68,6.23
Tb927.3.5430,6.64,6.27
Tb927.4.3810,6.6,6.31
Tb927.8.6980,6.53,6.38
Tb927.11.11380,6.46,6.45
Tb927.11.12610,6.33,6.58
Tb927.3.4850,5.8,7.11
Tb927.11.2410,4.95,7.96
Tb927.9.6250,7.1,5.82
Tb11.v5.0822,7.06,5.86
Tb927.10.730,7.06,5.86
Tb927.10.13290,6.79,6.13
Tb11.v5.0169,6.68,6.24
Tb927.7.4870,6.68,6.24
Tb927.2.2390,6.64,6.28
Tb927.11.3280,6.63,6.29
Tb927.11.11100,6.47,6.45
Tb927.6.1860,6.1,6.82
Tb927.10.2490,6.91,6.02
Tb927.8.3470,6.81,6.12
Tb927.5.3580,6.58,6.35
Tb927.8.1490,6.07,6.86
Tb927.10.13130,5.91,7.02
Tb927.7.3400,5.79,7.14
Tb927.1.1670,6.81,6.13
Tb927.5.1140,6.8,6.14
Tb10.v4.0033,6.68,6.26
Tb11.v5.0767,6.68,6.26
Tb927.10.4430,6.68,6.26
Tb927.10.7690,6.67,6.27
Tb927.7.640,6.09,6.85
Tb927.10.13560,6.01,6.93
Tb927.7.4470,6.86,6.08
Tb11.v5.0161,6.79,6.15
Tb927.7.4780,6.79,6.15
Tb927.11.2230,6.61,6.33
Tb927.10.4690,7.25,5.7
Tb927.8.2310,7.11,5.84
Tb927.10.8200,6.75,6.2
Tb927.10.6630,6.54,6.41
Tb927.3.1260,6.51,6.44
Tb11.v5.0468,6.42,6.53
Tb927.11.10770,6.13,6.82
Tb927.8.5760,6.96,6
Tb927.11.4320,6.84,6.12
Tb927.6.640,6.73,6.23
Tb927.9.1980,6.59,6.37
Tb927.9.15060,6.57,6.39
Tb927.11.2090,6.56,6.4
Tb927.6.590,6.51,6.45
Tb927.9.9230,6.48,6.48
Tb927.2.3460,6.4,6.56
Tb927.8.6080,6.29,6.67
Tb927.9.14080,7.14,5.83
Tb927.10.14510,6.71,6.26
Tb927.11.9050,6.62,6.35
Tb927.7.3900,5.95,7.02
Tb927.6.1030,7.24,5.73
Tb927.6.1040,7.24,5.73
Tb927.6.2720,6.86,6.11
Tb927.9.12170,6.95,6.03
Tb927.7.1630,6.8,6.18
Tb927.9.6940,6.73,6.25
Tb927.11.10430,6.65,6.33
Tb927.8.4190,6.6,6.38
Tb927.6.1990,6.58,6.4
Tb927.11.4210,7.18,5.81
Tb927.11.9890,7.02,5.97
Tb927.9.7720,6.89,6.1
Tb927.8.1180,6.81,6.18
Tb927.5.3190,6.56,6.43
Tb927.7.3700,6.87,6.12
Tb927.11.10990,6.79,6.2
Tb927.3.1900,6.66,6.33
Tb11.v5.0185,6.62,6.37
Tb927.7.5050,6.62,6.37
Tb927.10.650,6.55,6.44
Tb927.11.16870,6.12,6.87
Tb927.8.7040,7.31,5.69
Tb927.10.9360,7.07,5.93
Tb927.8.6920,6.86,6.14
Tb927.9.9870,6.83,6.17
Tb927.7.760,6.81,6.19
Tb927.11.8030,6.74,6.26
Tb927.1.1380,6.68,6.32
Tb11.v5.0390,6.68,6.32
Tb927.8.1940,6.58,6.42
Tb927.10.8060,6.54,6.46
Tb927.11.9100,6.53,6.47
Tb927.10.1810,6.14,6.86
Tb927.9.10570,6.87,6.14
Tb927.10.10620,6.58,6.43
Tb927.5.3340,6.42,6.59
Tb927.11.12940,6.38,6.63
Tb927.9.4310,5.76,7.25
Tb927.10.13510,6.32,6.69
Tb927.11.14590,6.95,6.07
Tb927.10.5380,6.83,6.19
Tb11.v5.0337,6.83,6.19
Tb927.10.9640,6.68,6.34
Tb927.10.4900,6.63,6.39
Tb927.11.15180,6.49,6.53
Tb927.10.10420,6.48,6.54
Tb927.10.14090,6.32,6.7
Tb927.6.4540,6.18,6.84
Tb927.10.1250,6.86,6.17
Tb927.11.14310,6.82,6.21
Tb927.11.4130,6.69,6.34
Tb927.11.14870,6.61,6.42
Tb927.11.610,6.58,6.45
Tb927.4.1920,6.89,6.15
Tb927.6.1640,6.85,6.19
Tb927.6.1650,6.85,6.19
Tb927.10.7230,6.71,6.33
Tb11.v5.0615,6.71,6.33
Tb927.9.9450,6.66,6.38
Tb927.9.1350,6.56,6.48
Tb927.7.2360,6.54,6.5
Tb11.v5.0903,6.51,6.53
Tb927.6.4410,6.51,6.53
Tb927.6.4460,6.51,6.53
Tb927.9.12360,6.24,6.8
Tb927.8.5780,6.89,6.16
Tb927.3.4000,6.87,6.18
Tb927.10.2940,6.67,6.38
Tb927.9.11220,6.42,6.63
Tb927.3.1730,6.23,6.82
Tb927.10.10830,7,6.06
Tb927.11.3790,6.67,6.39
Tb11.v5.0575,6.59,6.47
Tb927.10.11250,6.59,6.47
Tb927.8.1270,6.27,6.79
Tb927.9.14100,6.95,6.11
Tb927.8.4610,6.41,6.65
Tb927.5.3220,7.28,5.79
Tb927.11.3500,6.85,6.22
Tb927.10.5520,6.75,6.32
Tb927.11.4420,6.67,6.4
Tb927.11.10560,6.61,6.46
Tb927.7.5820,6.44,6.63
Tb927.9.11840,6.38,6.69
Tb927.4.4990,5.72,7.35
Tb927.8.7430,5.72,7.35
Tb927.10.14530,6.98,6.1
Tb927.10.4760,6.75,6.33
Tb11.v5.0427,6.63,6.45
Tb927.10.15850,6.63,6.45
Tb927.4.3890,6.6,6.48
Tb927.3.3100,6.51,6.57
Tb927.2.2130,6.21,6.87
Tb927.3.5500,6.79,6.3
Tb927.10.6940,6.77,6.32
Tb927.10.6970,6.77,6.32
Tb927.4.1220,6.76,6.33
Tb927.11.10090,6.76,6.33
Tb927.1.3000,6.75,6.34
Tb927.11.10220,6.68,6.41
Tb927.3.5580,6.63,6.46
Tb927.9.13100,6.61,6.48
Tb927.9.11260,6.61,6.48
Tb927.10.6840,6.6,6.49
Tb927.7.3810,6.46,6.63
Tb927.7.5940,6.21,6.88
Tb927.10.13790,7.53,5.57
Tb927.10.9025,7.44,5.66
Tb927.6.2860,6.98,6.12
Tb927.3.1060,6.9,6.2
Tb927.10.7120,6.7,6.4
Tb927.8.3380,6.24,6.86
Tb927.5.550,7.14,5.97
Tb927.11.2200,6.82,6.29
Tb927.11.9790,6.76,6.35
Tb927.10.8640,6.61,6.5
Tb927.5.2700,6.6,6.51
Tb927.9.6360,6.53,6.58
Tb927.9.6370,6.53,6.58
Tb927.9.6380,6.53,6.58
Tb927.8.5630,6.48,6.63
Tb927.6.5080,6.47,6.64
Tb927.4.4650,6.44,6.67
Tb927.11.16150,7.03,6.09
Tb927.6.3050,7,6.12
Tb11.v5.0777,6.76,6.36
Tb927.2.4330,6.76,6.36
Tb927.9.8810,6.75,6.37
Tb927.10.2670,6.73,6.39
Tb927.11.1420,6.65,6.47
Tb927.10.510,6.62,6.5
Tb11.v5.0374,6.62,6.5
Tb927.11.12780,7.02,6.11
Tb927.11.12790,7.02,6.11
Tb927.11.12800,7.02,6.11
Tb927.11.12810,7.02,6.11
Tb927.11.12820,7.02,6.11
Tb927.4.450,6.92,6.21
Tb927.9.5410,6.75,6.38
Tb927.6.840,6.66,6.47
Tb927.11.13010,6.6,6.53
Tb927.4.5130,6.52,6.61
Tb927.4.920,6.98,6.15
Tb927.4.1740,6.84,6.3
Tb927.4.2350,6.82,6.32
Tb927.2.5240,6.7,6.44
Tb927.7.4100,6.57,6.57
Tb927.6.2130,6.5,6.64
Tb927.11.6390,7.01,6.14
Tb927.2.3880,7.15,6
Tb927.11.4290,6.82,6.33
Tb927.10.4950,6.74,6.41
Tb927.8.2250,6.74,6.41
Tb927.7.2140,6.58,6.57
Tb07.11L3.90,6.58,6.57
Tb927.10.1580,6.15,7
Tb927.4.1720,6.97,6.19
Tb927.1.990,6.73,6.43
Tb927.11.250,6.67,6.49
Tb927.8.7020,6.65,6.51
Tb927.8.4450,6.62,6.54
Tb927.10.13670,6.58,6.58
Tb927.5.960,6.54,6.62
Tb927.11.7140,6.52,6.64
Tb927.9.11720,6.47,6.69
Tb927.4.3950,5.58,7.58
Tb927.11.10690,7.32,5.85
Tb927.4.410,7.09,6.08
Tb927.11.9180,6.81,6.36
Tb927.6.1500,6.54,6.63
Tb927.10.3160,6.45,6.72
Tb927.11.11480,6.41,6.76
Tb927.9.5440,6.73,6.44
Tb927.6.2200,7.85,5.33
Tb927.10.12590,6.99,6.19
Tb11.v5.0612,6.93,6.25
Tb927.7.7070,6.93,6.25
Tb927.11.15230,6.85,6.33
Tb927.8.6950,6.65,6.53
Tb927.10.9840,6.63,6.55
Tb11.v5.0791,6.58,6.6
Tb927.10.3170,6.58,6.6
Tb927.10.7020,6.57,6.61
Tb927.10.7020,6.57,6.61
Tb927.9.13490,6.56,6.62
Tb927.7.1910,6.55,6.63
Tb927.1.720,6.36,6.82
Tb927.6.2140,6.67,6.52
Tb927.8.5230,6.86,6.33
Tb927.11.10200,6.83,6.36
Tb927.10.3540,6.7,6.49
Tb927.6.4130,5.79,7.4
Tb927.9.5960,5.79,7.4
Tb927.9.5040,6.99,6.21
Tb927.9.4500,6.85,6.35
Tb927.11.14280,6.85,6.35
Tb927.11.8260,6.82,6.38
Tb11.v5.0275,6.81,6.39
Tb927.10.6310,6.81,6.39
Tb927.11.7100,6.78,6.42
Tb927.11.13610,6.74,6.46
Tb927.4.2010,6.01,7.19
Tb927.9.12290,6.81,6.4
Tb927.9.1880,6.76,6.45
Tb927.7.2710,6.64,6.57
Tb927.11.3300,6.61,6.6
Tb927.9.4200,6.52,6.69
Tb927.4.1870,6.02,7.19
Tb927.6.1520,7.39,5.83
Tb927.8.650,6.88,6.34
Tb927.8.1500,6.87,6.35
Tb927.7.4460,6.81,6.41
Tb927.7.2100,6.76,6.46
Tb927.3.5020,6.86,6.36
Tb927.11.8880,6.74,6.48
Tb927.10.3760,6.65,6.57
Tb927.10.790,7.06,6.17
Tb927.11.11900,7.01,6.22
Tb927.10.14990,6.89,6.34
Tb927.5.2950,6.86,6.37
Tb927.6.1920,6.71,6.52
Tb927.11.2245,6.54,6.69
Tb927.9.3370,6.13,7.1
Tb927.9.14430,7.06,6.18
Tb927.4.2840,6.96,6.28
Tb927.8.4500,6.88,6.36
Tb11.v5.0763,6.88,6.36
Tb927.11.10780,6.67,6.57
Tb927.6.1530,6.63,6.61
Tb927.11.1620,6.55,6.69
Tb927.8.3770,7.28,5.97
Tb927.11.14140,6.84,6.41
Tb927.11.260,6.82,6.43
Tb927.11.10300,6.58,6.67
Tb927.11.320,7.17,6.09
Tb927.8.6450,7.1,6.16
Tb927.6.5010,6.88,6.38
Tb927.3.1920,6.85,6.41
Tb927.7.5210,6.63,6.63
Tb927.11.2110,6.45,6.81
Tb927.11.1540,6.04,7.22
Tb927.2.4230,6.73,6.53
Tb927.3.2670,6.65,6.61
Tb927.10.14110,6.32,6.94
Tb927.11.8060,7.28,5.99
Tb927.7.3630,7.19,6.08
Tb927.11.16390,6.94,6.33
Tb927.4.1330,6.94,6.33
Tb10.v4.0248,6.82,6.45
Tb927.10.6920,6.82,6.45
Tb927.8.1740,6.56,6.71
Tb11.v5.0342,6.89,6.39
Tb927.10.5040,6.89,6.39
Tb927.4.1680,6.86,6.42
Tb927.7.1430,6.84,6.44
Tb927.11.8120,6.78,6.5
Tb927.11.10070,7.1,6.19
Tb927.11.5400,6.72,6.57
Tb927.10.5120,6.57,6.72
Tb927.8.1120,6.49,6.8
Tb11.v5.0356,6.46,6.83
Tb927.1.1240,6.46,6.83
Tb927.10.13650,7.1,6.2
Tb927.1.860,6.92,6.38
Tb11.v5.0875,6.82,6.48
Tb927.10.1490,6.82,6.48
Tb927.11.10820,6.6,6.7
Tb927.10.11220,5.9,7.4
Tb927.10.16110,6.97,6.34
Tb11.v5.0527,6.97,6.34
Tb927.10.8720,6.93,6.38
Tb927.7.5660,6.88,6.43
Tb927.10.8650,6.8,6.51
Tb11.v5.0707,6.8,6.51
Tb927.2.560,6.76,6.55
Tb927.6.1660,6.95,6.36
Tb927.9.3280,6.91,6.4
Tb927.3.5540,6.9,6.41
Tb927.11.9220,6.82,6.49
Tb927.3.640,6.61,6.7
Tb927.9.6870,6.33,6.98
Tb927.9.7000,7.05,6.27
Tb927.8.6910,6.8,6.52
Tb927.5.780,6.73,6.59
Tb927.10.7700,6.29,7.03
Tb927.10.14740,7.16,6.17
Tb11.v5.1063,7.16,6.17
Tb927.10.14620,7.16,6.17
Tb927.10.5860,7.04,6.29
Tb927.2.6050,6.82,6.51
Tb927.10.14930,6.57,6.76
Tb11.v5.0655,6.44,6.89
Tb927.11.10160,7.32,6.02
Tb927.7.3920,7.11,6.23
Tb927.11.14200,6.99,6.35
Tb927.2.5850,6.86,6.48
Tb927.3.3040,6.77,6.57
Tb927.7.900,6.61,6.73
Tb927.5.4330,6.21,7.13
Tb11.02.5420,7.03,6.32
Tb11.02.5420b,7.03,6.32
Tb927.3.3200,6.86,6.49
Tb927.6.4090,6.66,6.69
Tb927.11.14950,7.77,5.59
Tb11.v5.0641,6.89,6.47
Tb927.10.1990,6.89,6.47
Tb927.10.2290,6.82,6.54
Tb927.6.4800,6.74,6.62
Tb927.8.820,6.73,6.63
Tb927.11.440,6.66,6.7
Tb927.11.5950,6.64,6.72
Tb927.11.5960,6.64,6.72
Tb927.6.2510,6.38,6.98
Tb927.11.8950,6.81,6.56
Tb927.8.1790,7.16,6.21
Tb927.5.2850,7.08,6.29
Tb927.10.5020,6.95,6.42
Tb927.2.450,6.93,6.44
Tb927.6.3870,6.82,6.55
Tb11.v5.0624,6.7,6.67
Tb927.9.3440,6.69,6.68
Tb927.3.800,6.65,6.72
Tb927.10.3200,7.27,6.11
Tb927.4.3490,6.85,6.53
Tb927.4.3510,6.85,6.53
Tb927.6.4340,6.77,6.61
Tb927.6.3630,6.63,6.75
Tb927.10.7790,6.61,6.77
Tb927.4.4660,6.65,6.73
Tb927.1.2570,7.02,6.37
Tb927.10.15000,6.88,6.51
Tb927.10.4040,6.75,6.64
Tb927.11.13470,6.73,6.66
Tb927.5.1780,5.83,7.56
Tb927.6.3940,7.13,6.27
Tb927.11.7840,7.15,6.25
Tb927.4.1020,6.87,6.53
Tb927.6.570,6.73,6.67
Tb927.3.2490,6.66,6.74
Tb927.6.1870,6.58,6.82
Tb05.5K5.200,7.31,6.1
Tb11.v5.0409,7.31,6.1
Tb927.5.4560,7.31,6.1
Tb927.8.570,7.05,6.36
Tb927.2.4530,7,6.41
Tb927.6.600,7,6.41
Tb927.10.14950,6.9,6.51
Tb927.2.5150,6.84,6.57
Tb927.10.1430,7.32,6.1
Tb927.9.10830,7.15,6.27
Tb927.10.15720,7.1,6.32
Tb927.4.2070,7.02,6.4
Tb11.v5.0881,7.02,6.4
Tb927.11.2250,6.96,6.46
Tb11.v5.0596,6.9,6.52
Tb927.10.4940,6.9,6.52
Tb927.1.4690,6.89,6.53
Tb927.4.1850,6.85,6.57
Tb927.5.2320,6.76,6.66
Tb927.7.7410,6.7,6.72
Tb927.9.10350,6.67,6.75
Tb927.6.4210,6.58,6.84
Tb927.8.5640,6.27,7.15
Tb927.3.1820,6.69,6.73
Tb927.1.3170,6.37,7.06
Tb927.6.850,7.35,6.09
Tb11.v5.0689,7.35,6.09
Tb11.v5.1057,7.27,6.17
Tb927.10.12040,7.27,6.17
Tb927.8.990,6.79,6.65
Tb927.10.12240,6.54,6.9
Tb927.5.3210,7.41,6.04
Tb927.3.1110,7.28,6.17
Tb11.v5.0589,7.28,6.17
Tb927.11.5230,6.94,6.51
Tb927.9.8190,6.89,6.56
Tb927.10.12510,6.81,6.64
Tb11.v5.0783,6.78,6.67
Tb927.10.1420,6.78,6.67
Tb927.11.14730,6.64,6.81
Tb927.10.14040,7.04,6.42
Tb927.11.14460,6.96,6.5
Tb927.7.5480,6.77,6.69
Tb927.8.7530,6.31,7.15
Tb927.5.1060,5.53,7.93
Tb927.10.15590,7.22,6.25
Tb927.10.10880,6.88,6.59
Tb927.11.13750,6.7,6.77
Tb927.7.840,6.6,6.87
Tb927.11.5300,6.94,6.53
Tb11.v5.0616,6.78,6.69
Tb927.11.13690,7.03,6.45
Tb927.11.13690,7.03,6.45
Tb927.5.4150,6.96,6.52
Tb927.11.3970,6.9,6.58
Tb927.10.3150,6.85,6.63
Tb927.9.7670,6.66,6.82
Tb927.11.6130,7.31,6.18
Tb927.11.9400,7.06,6.43
Tb927.10.14130,6.93,6.56
Tb927.10.5630,6.89,6.6
Tb927.8.2050,6.95,6.54
Tb927.5.1900,6.92,6.57
Tb927.7.880,6.88,6.61
Tb927.9.10890,7.06,6.44
Tb927.11.13570,6.53,6.97
Tb927.10.4270,6.48,7.02
Tb927.5.1160,7.7,5.81
Tb927.9.9670,7.18,6.33
Tb11.v5.0740,6.79,6.72
Tb927.5.1690,6.79,6.72
Tb927.4.3840,6.67,6.84
Tb927.10.4180,7.57,5.94
Tb927.11.9470,7.23,6.28
Tb927.2.2970,6.69,6.82
Tb927.10.12090,7.09,6.43
Tb927.10.4610,7.05,6.47
Tb927.3.4040,6.99,6.53
Tb927.5.2780,6.95,6.57
Tb927.10.11520,6.48,7.04
Tb927.7.3940,6.38,7.14
Tb927.10.13430,5.89,7.63
Tb927.7.6440,7.14,6.39
Tb927.11.16810,7.24,6.29
Tb927.11.2570,6.87,6.66
Tb927.3.3820,6.84,6.69
Tb927.3.3180,6.83,6.7
Tb11.v5.0584,6.83,6.7
Tb927.10.6610,6.82,6.71
Tb927.11.7780,7.02,6.52
Tb927.10.14240,6.99,6.55
Tb927.3.4820,6.99,6.55
Tb11.v5.0859,6.99,6.55
Tb927.11.6170,6.97,6.57
Tb927.11.980,6.87,6.67
